evaluation_dataset,evaluation_graph_count,block,regime,degree,checkpoint_label,checkpoint_source,method,train_size,selected_epoch,theta_1,theta_2,selection_metric,selection_value,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio,paired_mean_improvement_over_2stage,paired_median_improvement_over_2stage,fraction_improved_over_2stage,paired_mean_improvement_ci_low,paired_mean_improvement_ci_high,model_path
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,2stage_val_mse,2stage,2stage,50,500,9.953223979292718,5.254587882446916,validation_mse_loss,7.9768663863592,8.604800429821015,0.06070030699792003,0.05042727866118279,0.9392996930016099,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_decision_gap,step1b_fy,e2e,50,40,3.457525691161195,1.4773302495550578,validation_decision_gap,8.33115696334839,8.642359144496918,0.06089380406391041,0.05112302234668467,0.9391061959356183,-0.03755871467590332,0.0,0.074,-0.09167438512802124,0.020231250448226875,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_fy_loss,step1b_fy,e2e,50,290,3.2999963929286826,1.6308845631979378,validation_fy_loss,5.335739141076803,8.591820949077606,0.06061535102471722,0.05040899388540718,0.9393846489748136,0.012979480743408203,0.0,0.0285,-0.021621999645233154,0.04668053290367125,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_decision_gap,step1c_spoplus,spoplus,50,340,9.321525352958801,4.751078961324593,validation_decision_gap,8.437652942449553,8.595667574214936,0.060682803396891305,0.050489054557536196,0.9393171966026385,0.009132855606079102,0.0,0.0159,-0.014591401710510253,0.03288945575714111,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,50,450,9.32497450730477,4.7743853610649065,validation_spoplus_loss,30.56053201446412,8.596538806819916,0.06068054240693114,0.05042727866118279,0.9393194575925987,0.008261623001098633,0.0,0.0143,-0.015336506824493407,0.030467497825622556,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,2stage_val_mse,2stage,2stage,200,500,10.001732142731646,5.1271605481169535,validation_mse_loss,7.969545609198763,8.592946705532073,0.06065960864048219,0.05036257809921729,0.9393403913590479,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_decision_gap,step1b_fy,e2e,200,30,3.6121524591181897,1.4333841448601017,validation_decision_gap,8.35546933746338,8.703344960308074,0.06131451906200132,0.051554110940556494,0.9386854809375244,-0.11039825477600097,0.0,0.0817,-0.17120433759689332,-0.04868199080467225,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_fy_loss,step1b_fy,e2e,200,80,3.3614531943710153,1.688046990670234,validation_fy_loss,5.334746116310358,8.589343337535858,0.06063342241671719,0.05042727866118279,0.9393665775828131,0.0036033679962158205,0.0,0.0084,-0.013598239231109619,0.02151191952705383,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_decision_gap,step1c_spoplus,spoplus,200,210,8.93158399617194,5.067846642221872,validation_decision_gap,8.505714794318424,8.61086593580246,0.060730721138516706,0.050491924411728645,0.9392692788610135,-0.017919230270385743,0.0,0.0403,-0.0554295481967926,0.021004091701507563,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,200,490,9.413205028359808,5.06002508758251,validation_spoplus_loss,30.56799585895899,8.590561578655242,0.06059614854188227,0.050240638613726046,0.9394038514576485,0.002385126876831055,0.0,0.0223,-0.025655363302230835,0.03314595831871032,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,2stage_val_mse,2stage,2stage,600,500,9.978962489937361,5.1240980610997,validation_mse_loss,7.969779750463196,8.600589162349701,0.06072923026774719,0.050468637136297775,0.9392707697317821,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_decision_gap,step1b_fy,e2e,600,30,3.6418550273059322,1.4380372753075703,validation_decision_gap,8.352000747680664,8.700536148357392,0.06131861873716749,0.051554110940556494,0.9386813812623579,-0.09994698600769043,0.0,0.0857,-0.16101052802085877,-0.03479602584838868,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_fy_loss,step1b_fy,e2e,600,80,3.401490559696369,1.7069976536826308,validation_fy_loss,5.334661518782378,8.59524178647995,0.06067110364446821,0.050491924411728645,0.9393288963550617,0.005347375869750977,0.0,0.0113,-0.015506498661041259,0.027029182243347164,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_decision_gap,step1c_spoplus,spoplus,600,480,9.57155126674145,4.950126343470208,validation_decision_gap,8.47458188894461,8.59495884809494,0.06067954287268825,0.050468637136297775,0.9393204571268415,0.005630314254760742,0.0,0.0029,-0.00577454686164856,0.01759176076889038,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,600,490,9.573981239135831,4.950632073460876,validation_spoplus_loss,30.540464444064344,8.59463744764328,0.060677790084018975,0.050443792444697655,0.9393222099155107,0.005951714706420899,0.0,0.003,-0.005338996095657349,0.017770006713867185,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,2stage_val_mse,2stage,2stage,1200,500,9.978174577084399,5.12665835830589,validation_mse_loss,7.969865713798896,8.591766289424896,0.06066712558170414,0.05036257809921729,0.9393328744178255,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_decision_gap,step1b_fy,e2e,1200,30,3.633809489403213,1.4278488808604435,validation_decision_gap,8.346374145507813,8.708765875148773,0.0613525121592531,0.05155898962091181,0.9386474878402723,-0.11699958572387695,0.0,0.0855,-0.18002080972671508,-0.04993259810447693,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,fy_val_fy_loss,step1b_fy,e2e,1200,80,3.3941968133784677,1.6938005042571942,validation_fy_loss,5.334366898193956,8.595545235729217,0.0606768214073894,0.05051033205285692,0.9393231785921405,-0.003778946304321289,0.0,0.0127,-0.025855992393493652,0.019431919717788695,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_decision_gap,step1c_spoplus,spoplus,1200,190,8.847465426023009,4.976013448354944,validation_decision_gap,8.500666543723316,8.613166312694549,0.06076465601166841,0.050468637136297775,0.939235343987861,-0.02140002326965332,0.0,0.0345,-0.057860777206420896,0.01614463949203491,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2a_additive_rho050_unseen10000_seed20260523,10000,Step2a,step2a_additive_rho050,-,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,1200,500,9.539723518368142,5.020998950713669,validation_spoplus_loss,30.550147020079955,8.607217026805877,0.06072197083779439,0.05049392763251356,0.9392780291617355,-0.015450737380981445,0.0,0.0107,-0.03544041597366333,0.004328900995254515,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2a_additive_linear_gaussian/remote_results/step2a_additive_rho050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,2stage_val_mse,2stage,2stage,50,500,9.889124849155193,5.103284418142939,validation_mse_loss,0.0027177825085309584,0.0014461357116699219,1.1031314007440379e-05,0.0,0.9999889686859926,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_decision_gap,step1b_fy,e2e,50,360,14.585066968007304,7.27459477109788,validation_decision_gap,1.025390625e-05,8.12835693359375e-06,4.905798796607405e-08,0.0,0.999999950942012,0.001438007354736328,0.0,0.0186,0.001157648048400879,0.0017070864868164062,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_fy_loss,step1b_fy,e2e,50,500,17.298543128553842,8.560607993040055,validation_fy_loss,0.6395018335580825,9.047393798828124e-05,7.307327350762773e-07,0.0,0.9999992692672649,0.0013556617736816406,0.0,0.0198,0.0010802583312988282,0.0016275479888916014,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_decision_gap,step1c_spoplus,spoplus,50,90,6.336508779058025,3.158271678969067,validation_decision_gap,3.751307725906372e-06,3.55194091796875e-05,2.655136224658987e-07,0.0,0.9999997344863776,0.0014106163024902344,0.0,0.0198,0.0011342736053466798,0.0016818418312072754,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,50,190,6.355096708176843,3.177461345809066,validation_spoplus_loss,-5.380061667819902e-06,1.314697265625e-05,8.741368046142842e-08,0.0,0.9999999125863196,0.001432988739013672,0.0,0.0198,0.0011485181045532227,0.0017004473876953126,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,2stage_val_mse,2stage,2stage,200,500,9.884965586271685,5.10693434133302,validation_mse_loss,0.0029217261010976176,0.001582868194580078,1.2266504613443344e-05,0.0,0.9999877334953864,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_decision_gap,step1b_fy,e2e,200,490,17.676709233479407,8.8038248544874,validation_decision_gap,9.19342041015625e-06,1.1118316650390625e-05,8.271376485927863e-08,0.0,0.9999999172862352,0.0015717498779296876,0.0,0.0199,0.0012916615676879884,0.0018602467727661133,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_fy_loss,step1b_fy,e2e,200,500,17.8622729789201,8.907059039878845,validation_fy_loss,0.6174290226697922,8.788299560546874e-06,5.7515947831701945e-08,0.0,0.9999999424840522,0.0015740798950195313,0.0,0.02,0.0012919698333740235,0.0018630912399291992,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_decision_gap,step1c_spoplus,spoplus,200,180,6.359423331511785,3.183981657034559,validation_decision_gap,8.702293038368225e-06,7.3699951171875e-06,4.709584262804984e-08,0.0,0.9999999529041573,0.0015754981994628907,0.0,0.0199,0.0012928750801086426,0.0018653515434265138,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,200,160,6.360152357931695,3.1810001777929116,validation_spoplus_loss,-6.473083862067242e-06,7.3699951171875e-06,4.709584262804984e-08,0.0,0.9999999529041573,0.0015754981994628907,0.0,0.0199,0.0012928750801086426,0.0018653515434265138,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,2stage_val_mse,2stage,2stage,600,500,9.886979459401822,5.105718466970445,validation_mse_loss,0.002831251414701148,0.0015430747985839843,1.1972414388424899e-05,0.0,0.9999880275856116,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_decision_gap,step1b_fy,e2e,600,500,17.85163325709253,8.989714646075669,validation_decision_gap,0.000203704833984375,0.0001804351806640625,1.3625806245977229e-06,0.0,0.9999986374193753,0.001362639617919922,0.0,0.0136,0.0011036227226257323,0.0016491004753112794,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_fy_loss,step1b_fy,e2e,600,500,17.85163325709253,8.989714646075669,validation_fy_loss,0.6154086730480194,0.0001804351806640625,1.3625806245977229e-06,0.0,0.9999986374193753,0.001362639617919922,0.0,0.0136,0.0011036227226257323,0.0016491004753112794,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_decision_gap,step1c_spoplus,spoplus,600,200,6.358235537274973,3.1774449682438206,validation_decision_gap,7.652297616004944e-06,1.121673583984375e-05,7.540238590411745e-08,0.0,0.999999924597614,0.0015318580627441407,0.0,0.0185,0.0012582461547851562,0.0018248081398010254,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,600,180,6.357994860901104,3.1783354695222816,validation_spoplus_loss,-4.470412615361852e-06,1.121673583984375e-05,7.540238590411745e-08,0.0,0.999999924597614,0.0015318580627441407,0.0,0.0185,0.0012582461547851562,0.0018248081398010254,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,2stage_val_mse,2stage,2stage,1200,500,9.884653719082834,5.1075292550164075,validation_mse_loss,0.0029427495659565643,0.00162786865234375,1.259921502752366e-05,0.0,0.9999874007849725,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_decision_gap,step1b_fy,e2e,1200,500,17.65949852149577,8.999238838858638,validation_decision_gap,0.0007551994323730469,0.0009872657775878905,7.590626467653698e-06,0.0,0.9999924093735323,0.0006406028747558594,0.0,0.0044,0.00042923336029052734,0.000872678108215332,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,fy_val_fy_loss,step1b_fy,e2e,1200,500,17.65949852149577,8.999238838858638,validation_fy_loss,0.6199367084503173,0.0009872657775878905,7.590626467653698e-06,0.0,0.9999924093735323,0.0006406028747558594,0.0,0.0044,0.00042923336029052734,0.000872678108215332,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_decision_gap,step1c_spoplus,spoplus,1200,240,6.3866831404724875,3.1914325325285895,validation_decision_gap,2.0515769720077515e-06,1.121673583984375e-05,7.540238590411745e-08,0.0,0.999999924597614,0.0016166519165039062,0.0,0.0192,0.001322389430999756,0.0019120422172546386,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d1_unseen10000_seed20260523,10000,Step2b,step2b_poly_d1,1,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,1200,350,6.3864555670960845,3.192321594354167,validation_spoplus_loss,-2.1574018383088146e-06,1.121673583984375e-05,7.540238590411745e-08,0.0,0.999999924597614,0.0016166519165039062,0.0,0.0192,0.001322389430999756,0.0019120422172546386,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d1/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,2stage_val_mse,2stage,2stage,50,500,9.949427038404751,5.485618820572819,validation_mse_loss,0.16072911788987682,0.14930788002014161,0.0011021468412228256,0.0,0.9988978531587681,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/2stage_best_by_validation_mse_loss.npz
