regime,max_cycle,max_chain,graph_id,solution_rank,cut_attempt,solver_status,solver_status_name,solver_obj_true,true_obj,oracle_obj,gap_to_oracle,normalized_gap_to_oracle,num_vertices,num_edges,density,in_degree_mean,out_degree_mean,in_degree_gini,out_degree_gini,reciprocal_edge_count,num_2cycles,num_3cycles,largest_scc_fraction,number_of_sccs,edge_count,num_cycle_candidates,num_2cycle_candidates,num_3cycle_candidates,num_chain_candidates,same_solution_as_oracle,edge_jaccard_with_oracle,edge_hamming_with_oracle,edge_overlap_count_with_oracle,solution_edge_signature
step2c_poly_d8_mult_eps050,3,4,G-1110.json,42,42,2,OPTIMAL,214.080699339509,214.080699339509,230.2117985635996,16.131099224090576,0.07007068849064241,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.8571428571428571,0.011627906976744186,18,8|30|50|69|87|89|93|122|134|141|151|164|176|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,43,43,2,OPTIMAL,213.84109841287136,213.84109841287136,230.2117985635996,16.370700150728226,0.07111147322944204,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.7727272727272727,0.01937984496124031,17,8|30|51|69|87|93|122|130|141|154|164|176|180|191|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,44,44,2,OPTIMAL,213.82439912855625,213.82439912855625,230.2117985635996,16.387399435043335,0.07118401201511346,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.6666666666666666,0.031007751937984496,16,8|30|50|69|79|89|93|122|130|134|141|151|164|175|182|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,45,45,2,OPTIMAL,213.7174991518259,213.7174991518259,230.2117985635996,16.49429941177368,0.0716483669152397,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.8181818181818182,0.015503875968992248,18,8|30|50|69|79|87|89|93|122|130|134|141|151|164|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,46,46,2,OPTIMAL,213.66649881005287,213.66649881005287,230.2117985635996,16.545299753546715,0.0718699035267037,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,17,31,10,21,269,False,0.6818181818181818,0.027131782945736434,15,30|69|76|87|89|93|122|130|141|151|176|180|201|236|241|246|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,47,47,2,OPTIMAL,213.61549915373325,213.61549915373325,230.2117985635996,16.596299409866333,0.07209143716067731,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|56|69|79|87|89|93|122|130|134|141|151|164|175|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,48,48,2,OPTIMAL,213.60089935734868,213.60089935734868,230.2117985635996,16.610899206250906,0.07215485613605392,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|57|69|79|87|89|93|122|130|141|151|164|177|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,49,49,2,OPTIMAL,213.6005987226963,213.6005987226963,230.2117985635996,16.611199840903282,0.07215616204067848,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.625,0.03488372093023256,15,8|30|69|79|89|93|122|130|134|141|151|164|174|182|201|236|241|245|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,50,50,2,OPTIMAL,213.54559935629368,213.54559935629368,230.2117985635996,16.666199207305908,0.0723950697193707,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.7727272727272727,0.01937984496124031,17,8|30|69|79|87|89|93|122|130|141|151|164|177|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-392.json,1,1,2,OPTIMAL,254.6992008984089,254.6992008984089,254.6992008984089,0.0,0.0,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,18,15,3,12,250,True,1.0,0.0,18,19|45|74|94|120|150|168|171|173|193|199|209|239|245|261|284|287|294
step2c_poly_d8_mult_eps050,3,4,G-392.json,2,2,2,OPTIMAL,252.76730063557625,252.76730063557625,254.6992008984089,1.9319002628326416,0.007585026792430448,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,16,15,3,12,250,False,0.7894736842105263,0.013513513513513514,15,19|45|74|94|120|150|168|172|193|199|209|239|245|284|287|294
step2c_poly_d8_mult_eps050,3,4,G-392.json,3,3,2,OPTIMAL,252.57720163464546,252.57720163464546,254.6992008984089,2.1219992637634277,0.0083313934879658,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,18,15,3,12,250,False,0.8,0.013513513513513514,16,19|45|66|74|94|120|150|168|171|173|199|209|239|245|261|278|287|294
step2c_poly_d8_mult_eps050,3,4,G-392.json,4,4,2,OPTIMAL,250.64530137181282,250.64530137181282,254.6992008984089,4.053899526596069,0.015916420280396245,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,16,15,3,12,250,False,0.6190476190476191,0.02702702702702703,13,19|45|66|74|94|120|150|168|172|199|209|239|245|278|287|294
step2c_poly_d8_mult_eps050,3,4,G-392.json,5,5,2,OPTIMAL,248.80400064587593,248.80400064587593,254.6992008984089,5.895200252532959,0.02314573517198122,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,18,15,3,12,250,False,0.8947368421052632,0.006756756756756757,17,19|45|74|94|120|150|168|171|173|193|199|209|239|244|261|284|287|294
step2c_poly_d8_mult_eps050,3,4,G-392.json,6,6,2,OPTIMAL,247.7350007891655,247.7350007891655,254.6992008984089,6.964200109243393,0.027342842398605877,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,17,15,3,12,250,False,0.6666666666666666,0.02364864864864865,14,19|45|74|94|120|150|168|172|186|193|199|209|239|245|284|287|295
step2c_poly_d8_mult_eps050,3,4,G-392.json,7,7,2,OPTIMAL,247.3720009624958,247.3720009624958,254.6992008984089,7.327199935913086,0.02876805231441184,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,17,15,3,12,250,False,0.9444444444444444,0.0033783783783783786,17,19|45|74|94|120|150|168|173|193|199|209|239|245|261|284|287|294
step2c_poly_d8_mult_eps050,3,4,G-392.json,8,8,2,OPTIMAL,246.82940056920052,246.82940056920052,254.6992008984089,7.869800329208374,0.0308984099730901,53,296,0.10740203193033382,5.584905660377358,5.584905660377358,0.6613972463029067,0.4547424783273839,6,3,12,0.41509433962264153,28,18,15,3,12,250,False,0.8947368421052632,0.006756756756756757,17,19|45|74|94|120|150|168|171|173|193|199|209|239|249|261|284|287|294
