regime,graph_id,subset_seed,solution_role,found,rank_under_2stage,rank_under_spoplus,rank_under_true_oracle_top50,true_gap_pct,true_obj,predicted_score_under_2stage,predicted_score_under_spoplus,two_stage_margin_vs_rank1,spoplus_margin_vs_rank1,jaccard_to_oracle,solution_edge_signature
step2c_poly_d8_mult_eps050,G-1169.json,24,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,220.1759038539186,271.4418610121767,0.0,8.314592158906294,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,24,best_2stage_near_oracle_top20,True,3,1,1,0.0,273.3694999217987,219.2570642280467,279.75645317108297,0.9188396258719251,0.0,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,24,spoplus_rank1,True,3,1,1,0.0,273.3694999217987,219.2570642280467,279.75645317108297,0.9188396258719251,0.0,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,25,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,224.18285915895456,257.29889099641093,0.0,11.034213652621531,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,25,best_2stage_near_oracle_top20,True,3,5,1,0.0,273.3694999217987,222.9405905590731,267.7405221342473,1.24226859988147,0.5925825147851356,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,25,spoplus_rank1,True,14,1,16,4.957100550623041,259.8182989358902,220.6956602898073,268.33310464903246,3.4871988691472495,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,26,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,219.70782406587946,272.8053225578925,0.0,10.076096135461626,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,26,best_2stage_near_oracle_top20,True,3,3,1,0.0,273.3694999217987,218.91566649351157,282.59521299092114,0.7921575723678984,0.28620570243299426,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,26,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,216.8291263075648,282.88141869335414,2.8786977583146722,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,27,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,216.33664605027525,266.5878586132575,0.0,9.133203930760942,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,27,best_2stage_near_oracle_top20,True,2,2,1,0.0,273.3694999217987,215.89446643221055,275.5917056198725,0.4421796180646993,0.1293569241458954,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,27,spoplus_rank1,True,9,1,16,4.957100550623041,259.8182989358902,213.93015591870966,275.7210625440184,2.40649013156559,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,28,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,220.3156504439208,249.17133251301095,0.0,11.198798215375064,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,28,best_2stage_near_oracle_top20,True,3,5,1,0.0,273.3694999217987,219.47099014762472,259.68811768199976,0.8446602962960696,0.6820130463862597,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,28,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,217.36524214945064,260.370130728386,2.950408294470151,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,29,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,220.8600418744074,258.2577683084222,0.0,12.688906241622362,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,29,best_2stage_near_oracle_top20,True,3,5,1,0.0,273.3694999217987,219.8856006841909,270.01180407561344,0.9744411902164813,0.9348704744311362,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,29,spoplus_rank1,True,12,1,16,4.957100550623041,259.8182989358902,217.74054948355715,270.9466745500446,3.1194923908502403,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,30,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,216.90556745540783,267.09315550396366,0.0,10.47263256863738,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,30,best_2stage_near_oracle_top20,True,2,4,1,0.0,273.3694999217987,216.35676191346334,277.15753381612467,0.548805541944489,0.4082542564763685,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,30,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,214.35912227592678,277.56578807260104,2.5464451794810543,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,31,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,219.4437357437243,241.87260016475975,0.0,11.221681530136635,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,31,best_2stage_near_oracle_top20,True,3,5,1,0.0,273.3694999217987,218.66204774331294,252.35828583583427,0.78168800041135,0.7359958590621147,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,31,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,216.58055714807858,253.09428169489638,2.8631785956457065,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,32,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,220.98583377763381,253.2252522999685,0.0,12.09202563731489,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
